pair_id,band,paradigm,source_index,source_pair_id,prefix,suffix,good_verb,bad_verb,sentence_good,sentence_bad,source_bad_verb,selected_pair_id,good_whole_lp,good_verb_lp,good_suffix_lp,good_by_lp,good_n_scored_tokens,good_verb_tokens,bad_whole_lp,bad_verb_lp,bad_suffix_lp,bad_by_lp,bad_n_scored_tokens,bad_verb_tokens,whole_margin,verb_margin,suffix_margin,by_margin,correct
head/passive_2/470,head,passive_2,470,470,Some bosses were ,.,scored,remained,Some bosses were scored.,Some bosses were remained.,remained,head/passive_2/score/was,-30.183225393295288,-12.240460395812988,-3.5019853115081787,0.0,4,1,-30.992721796035767,-13.771710395812988,-2.7802317142486572,0.0,4,1,0.8094964027404785,1.53125,-0.7217535972595215,0.0,1
head/passive_2/471,head,passive_2,471,471,Some riches weren't ,.,imposed,emerged,Some riches weren't imposed.,Some riches weren't emerged.,competed,head/passive_2/impose/was,-37.75805625319481,-12.195338249206543,-3.0784051418304443,0.0,5,1,-39.95486959815025,-14.703150749206543,-2.7674059867858887,0.0,5,1,2.1968133449554443,2.5078125,-0.31099915504455566,0.0,1
head/passive_2/494,head,passive_2,494,494,A lot of consumers aren't ,.,earned,occurred,A lot of consumers aren't earned.,A lot of consumers aren't occurred.,arrived,head/passive_2/earn/was,-37.77051521837711,-15.015820503234863,-2.4264039993286133,0.0,7,1,-40.94800879061222,-17.215038299560547,-3.404679775238037,0.0,7,1,3.1774935722351074,2.1992177963256836,0.9782757759094238,0.0,1
head/passive_2/529,head,passive_2,529,529,All actors aren't ,.,introduced,arrived,All actors aren't introduced.,All actors aren't arrived.,struggled,head/passive_2/introduce/was,-28.33889615535736,-8.790245056152344,-2.8595681190490723,0.0,5,1,-32.59375202655792,-13.212120056152344,-2.692548990249634,0.0,5,1,4.2548558712005615,4.421875,-0.16701912879943848,0.0,1
head/passive_2/536,head,passive_2,536,536,Most colleges are ,.,summed,competed,Most colleges are summed.,Most colleges are competed.,reacted,head/passive_2/sum/was,-30.983641624450684,-13.36607551574707,-5.554178714752197,0.0,4,1,-30.604185581207275,-13.25670051574707,-5.284097671508789,0.0,4,1,-0.3794560432434082,-0.109375,-0.2700810432434082,0.0,0
head/passive_2/545,head,passive_2,545,545,That wheat wasn't ,.,hated,listened,That wheat wasn't hated.,That wheat wasn't listened.,proceeded,head/passive_2/hate/was,-34.63157716393471,-11.322297096252441,-2.8742706775665283,0.0,5,1,-39.05125465989113,-12.587922096252441,-6.028323173522949,0.0,5,1,4.419677495956421,1.265625,3.154052495956421,0.0,1
head/passive_2/556,head,passive_2,556,556,This regiment is ,.,defended,participated,This regiment is defended.,This regiment is participated.,testified,head/passive_2/defend/was,-32.65546894073486,-11.051323890686035,-6.133507251739502,0.0,4,1,-32.09590196609497,-10.488823890686035,-6.136440277099609,0.0,4,1,-0.5595669746398926,-0.5625,0.002933025360107422,0.0,0
head/passive_2/591,head,passive_2,591,591,Some investigators weren't ,.,upgraded,complained,Some investigators weren't upgraded.,Some investigators weren't complained.,screamed,head/passive_2/upgrade/was,-35.59007993340492,-13.918723106384277,-2.736815929412842,0.0,5,1,-37.48265805840492,-14.449973106384277,-4.098144054412842,0.0,5,1,1.892578125,0.53125,1.361328125,0.0,1
head/passive_2/592,head,passive_2,592,592,A son of a hitter isn't ,.,summed,competed,A son of a hitter isn't summed.,A son of a hitter isn't competed.,responded,head/passive_2/sum/was,-52.84125077724457,-14.056568145751953,-7.028624057769775,0.0,9,1,-48.763038992881775,-13.900318145751953,-3.1066622734069824,0.0,9,1,-4.078211784362793,-0.15625,-3.921961784362793,0.0,0
head/passive_2/599,head,passive_2,599,599,That social was ,.,targeted,lied,That social was targeted.,That social was lied.,lied,head/passive_2/target/was,-32.80394124984741,-9.971528053283691,-3.147472858428955,0.0,4,1,-36.06893301010132,-13.487153053283691,-2.8968396186828613,0.0,4,1,3.2649917602539062,3.515625,-0.25063323974609375,0.0,1
head/passive_2/608,head,passive_2,608,608,Some educator isn't ,.,measured,laughed,Some educator isn't measured.,Some educator isn't laughed.,vanished,head/passive_2/measure/was,-37.41349786520004,-9.453387260437012,-5.4509663581848145,0.0,6,1,-40.01165097951889,-11.390887260437012,-6.111619472503662,0.0,6,1,2.5981531143188477,1.9375,0.6606531143188477,0.0,1
head/passive_2/620,head,passive_2,620,620,Judy is ,.,sent,died,Judy is sent.,Judy is died.,complained,head/passive_2/send/was,-22.763517022132874,-8.933538436889648,-7.871323585510254,0.0,4,1,-20.470484375953674,-12.230413436889648,-2.2814159393310547,0.0,4,1,-2.293032646179199,3.296875,-5.589907646179199,0.0,0
head/passive_2/635,head,passive_2,635,635,That lunch isn't ,.,defended,participated,That lunch isn't defended.,That lunch isn't participated.,occurred,head/passive_2/defend/was,-37.04117961227894,-15.99925422668457,-3.1293892860412598,0.0,5,1,-36.90805001556873,-14.50706672668457,-4.488447189331055,0.0,5,1,-0.13312959671020508,-1.4921875,1.359057903289795,0.0,0
head/passive_2/648,head,passive_2,648,648,Some fleet wasn't ,.,sent,died,Some fleet wasn't sent.,Some fleet wasn't died.,replied,head/passive_2/send/was,-36.529505640268326,-7.967373847961426,-2.9939393997192383,0.0,5,1,-40.81575337052345,-12.967373847961426,-2.2801871299743652,0.0,5,1,4.286247730255127,5.0,-0.713752269744873,0.0,1
head/passive_2/651,head,passive_2,651,651,Many towels were ,.,rated,resulted,Many towels were rated.,Many towels were resulted.,existed,head/passive_2/rate/was,-31.695326805114746,-11.840511322021484,-4.495249271392822,0.0,4,1,-32.738717555999756,-14.824886322021484,-2.554265022277832,0.0,4,1,1.0433907508850098,2.984375,-1.9409842491149902,0.0,1
head/passive_2/657,head,passive_2,657,657,Most thugs weren't ,.,loaded,responded,Most thugs weren't loaded.,Most thugs weren't responded.,testified,head/passive_2/load/was,-33.28152596950531,-9.353333473205566,-2.6780552864074707,0.0,6,1,-37.52414095401764,-12.868958473205566,-3.4050452709198,0.0,6,1,4.242614984512329,3.515625,0.7269899845123291,0.0,1
head/passive_2/675,head,passive_2,675,675,That monk wasn't ,.,summed,competed,That monk wasn't summed.,That monk wasn't competed.,progressed,head/passive_2/sum/was,-42.26985542476177,-16.40049934387207,-5.826557636260986,0.0,5,1,-38.44482533633709,-15.27549934387207,-3.1265275478363037,0.0,5,1,-3.8250300884246826,-1.125,-2.7000300884246826,0.0,0
head/passive_2/682,head,passive_2,682,682,The treasurer isn't ,.,robbed,belonged,The treasurer isn't robbed.,The treasurer isn't belonged.,complained,head/passive_2/rob/was,-33.734510123729706,-10.709383010864258,-1.8927838802337646,0.0,6,1,-41.81646674871445,-16.277742385864258,-4.406381130218506,0.0,6,1,8.081956624984741,5.568359375,2.513597249984741,0.0,1
head/passive_2/735,head,passive_2,735,735,A lot of attendees aren't ,.,hosted,existed,A lot of attendees aren't hosted.,A lot of attendees aren't existed.,competed,head/passive_2/host/was,-39.333945229649544,-11.064187049865723,-3.7191662788391113,0.0,7,1,-43.97763581573963,-16.907936096191406,-2.5191078186035156,0.0,7,1,4.643690586090088,5.843749046325684,-1.2000584602355957,0.0,1
head/passive_2/738,head,passive_2,738,738,Some favorites weren't ,.,measured,laughed,Some favorites weren't measured.,Some favorites weren't laughed.,laughed,head/passive_2/measure/was,-34.0865923166275,-9.740934371948242,-2.2241809368133545,0.0,5,1,-40.7625435590744,-11.678434371948242,-6.962632179260254,0.0,5,1,6.675951242446899,1.9375,4.738451242446899,0.0,1
head/passive_2/743,head,passive_2,743,743,Every hooker wasn't ,.,crowned,objected,Every hooker wasn't crowned.,Every hooker wasn't objected.,occurred,head/passive_2/crown/was,-34.41831964254379,-10.450688362121582,-3.524874448776245,0.0,6,1,-39.83929604291916,-14.935063362121582,-4.461475849151611,0.0,6,1,5.420976400375366,4.484375,0.9366014003753662,0.0,1
head/passive_2/747,head,passive_2,747,747,Many defenders were ,.,targeted,lied,Many defenders were targeted.,Many defenders were lied.,responded,head/passive_2/target/was,-26.137338161468506,-8.207459449768066,-2.0947790145874023,0.0,4,1,-34.511258125305176,-12.801209449768066,-5.874948978424072,0.0,4,1,8.37391996383667,4.59375,3.78016996383667,0.0,1
head/passive_2/755,head,passive_2,755,755,All teenagers aren't ,.,insured,vanished,All teenagers aren't insured.,All teenagers aren't vanished.,remarked,head/passive_2/insure/was,-30.094286680221558,-10.020864486694336,-1.9174413681030273,0.0,5,1,-34.103182792663574,-14.036489486694336,-1.910712480545044,0.0,5,1,4.008896112442017,4.015625,-0.0067288875579833984,0.0,1
head/passive_2/764,head,passive_2,764,764,The interpreter isn't ,.,insured,vanished,The interpreter isn't insured.,The interpreter isn't vanished.,complained,head/passive_2/insure/was,-32.50759120285511,-11.524306297302246,-1.900912880897522,0.0,5,1,-34.5099266320467,-13.625868797302246,-1.8016858100891113,0.0,5,1,2.0023354291915894,2.1015625,-0.09922707080841064,0.0,1
head/passive_2/774,head,passive_2,774,774,Those commanders aren't ,.,summed,competed,Those commanders aren't summed.,Those commanders aren't competed.,competed,head/passive_2/sum/was,-41.16635489463806,-16.047630310058594,-6.809420585632324,0.0,5,1,-36.859458923339844,-15.285911560058594,-3.2642433643341064,0.0,5,1,-4.306895971298218,-0.76171875,-3.5451772212982178,0.0,0
head/passive_2/776,head,passive_2,776,776,Tara is ,.,crowned,objected,Tara is crowned.,Tara is objected.,progressed,head/passive_2/crown/was,-25.16886281967163,-9.246501922607422,-3.4683585166931152,0.0,4,1,-30.694589853286743,-14.367595672607422,-3.8729918003082275,0.0,4,1,5.525727033615112,5.12109375,0.4046332836151123,0.0,1
head/passive_2/786,head,passive_2,786,786,All publishers were ,.,earned,occurred,All publishers were earned.,All publishers were occurred.,testified,head/passive_2/earn/was,-32.59302616119385,-11.748518943786621,-4.061898708343506,0.0,4,1,-36.06891870498657,-16.385236740112305,-2.901073455810547,0.0,4,1,3.4758925437927246,4.636717796325684,-1.160825252532959,0.0,1
head/passive_2/788,head,passive_2,788,788,Titanium is ,.,earned,occurred,Titanium is earned.,Titanium is occurred.,vanished,head/passive_2/earn/was,-29.605308294296265,-12.216241836547852,-4.532675743103027,0.0,5,1,-30.34062695503235,-13.622491836547852,-3.8617444038391113,0.0,5,1,0.735318660736084,1.40625,-0.670931339263916,0.0,1
head/passive_2/792,head,passive_2,792,792,A witch isn't ,.,thanked,mattered,A witch isn't thanked.,A witch isn't mattered.,complained,head/passive_2/thank/was,-33.238221764564514,-11.685554504394531,-3.291179656982422,0.0,5,1,-34.58445370197296,-14.232429504394531,-2.090536594390869,0.0,5,1,1.3462319374084473,2.546875,-1.2006430625915527,0.0,1
head/passive_2/806,head,passive_2,806,806,Some maker wasn't ,.,thanked,mattered,Some maker wasn't thanked.,Some maker wasn't mattered.,emerged,head/passive_2/thank/was,-36.17256107926369,-11.021561622619629,-2.3479018211364746,0.0,5,1,-37.84391978383064,-13.763749122619629,-1.2770730257034302,0.0,5,1,1.6713587045669556,2.7421875,-1.0708287954330444,0.0,1
head/passive_2/807,head,passive_2,807,807,Subscribers weren't ,.,included,happened,Subscribers weren't included.,Subscribers weren't happened.,reacted,head/passive_2/include/was,-26.161450922489166,-5.9691386222839355,-2.088165760040283,0.0,6,1,-36.80394822359085,-15.631248474121094,-3.0685532093048096,0.0,6,1,10.642497301101685,9.662109851837158,0.9803874492645264,0.0,1
head/passive_2/837,head,passive_2,837,837,This printer wasn't ,.,scored,remained,This printer wasn't scored.,This printer wasn't remained.,existed,head/passive_2/score/was,-36.18341374397278,-12.013437271118164,-2.762754201889038,0.0,5,1,-41.70271825790405,-15.945566177368164,-4.3499298095703125,0.0,5,1,5.519304513931274,3.93212890625,1.5871756076812744,0.0,1
head/passive_2/875,head,passive_2,875,875,Omar wasn't ,.,introduced,arrived,Omar wasn't introduced.,Omar wasn't arrived.,occurred,head/passive_2/introduce/was,-29.982786029577255,-9.856636047363281,-2.7289175987243652,0.0,5,1,-32.561338275671005,-13.075386047363281,-2.0887198448181152,0.0,5,1,2.57855224609375,3.21875,-0.64019775390625,0.0,1
head/passive_2/881,head,passive_2,881,881,A convoy is ,.,celebrated,replied,A convoy is celebrated.,A convoy is replied.,remarked,head/passive_2/celebrate/was,-30.82311487197876,-10.291631698608398,-3.6835756301879883,0.0,4,1,-32.997729539871216,-12.307256698608398,-3.8425652980804443,0.0,4,1,2.174614667892456,2.015625,0.15898966789245605,0.0,1
head/passive_2/896,head,passive_2,896,896,The child wasn't ,.,rated,resulted,The child wasn't rated.,The child wasn't resulted.,replied,head/passive_2/rate/was,-28.986445784568787,-11.041878700256348,-2.8699827194213867,0.0,5,1,-33.912174105644226,-15.471566200256348,-3.366023540496826,0.0,5,1,4.9257283210754395,4.4296875,0.49604082107543945,0.0,1
head/passive_2/900,head,passive_2,900,900,These surgeons were ,.,blamed,struggled,These surgeons were blamed.,These surgeons were struggled.,remained,head/passive_2/blame/was,-29.27429437637329,-10.037500381469727,-4.484193801879883,0.0,4,1,-33.35760021209717,-14.084375381469727,-4.52062463760376,0.0,4,1,4.083305835723877,4.046875,0.03643083572387695,0.0,1
head/passive_2/916,head,passive_2,916,916,A lot of aliens weren't ,.,thanked,mattered,A lot of aliens weren't thanked.,A lot of aliens weren't mattered.,vanished,head/passive_2/thank/was,-39.20353217422962,-11.813758850097656,-2.3739912509918213,0.0,7,1,-40.94106884300709,-14.110633850097656,-1.814652919769287,0.0,7,1,1.7375366687774658,2.296875,-0.5593383312225342,0.0,1
head/passive_2/926,head,passive_2,926,926,That scholar is ,.,bet,appeared,That scholar is bet.,That scholar is appeared.,laughed,head/passive_2/bet/was,-33.8626868724823,-11.4939546585083,-6.275179862976074,0.0,4,1,-32.72968363761902,-12.9627046585083,-3.673426628112793,0.0,4,1,-1.1330032348632812,1.46875,-2.6017532348632812,0.0,0
head/passive_2/927,head,passive_2,927,927,These freaks are ,.,rated,resulted,These freaks are rated.,These freaks are resulted.,competed,head/passive_2/rate/was,-28.50763773918152,-9.876750946044922,-4.091761589050293,0.0,5,1,-32.04685616493225,-13.142375946044922,-4.365355014801025,0.0,5,1,3.5392184257507324,3.265625,0.2735934257507324,0.0,1
head/passive_2/984,head,passive_2,984,984,That queer wasn't ,.,thanked,mattered,That queer wasn't thanked.,That queer wasn't mattered.,laughed,head/passive_2/thank/was,-38.22237481176853,-13.226299285888672,-2.830986499786377,0.0,5,1,-37.03175427019596,-13.366924285888672,-1.4997409582138062,0.0,5,1,-1.1906205415725708,0.140625,-1.3312455415725708,0.0,0
head/passive_2/993,head,passive_2,993,993,All brothers aren't ,.,bet,appeared,All brothers aren't bet.,All brothers aren't appeared.,reacted,head/passive_2/bet/was,-35.87312024831772,-9.928912162780762,-5.2930989265441895,0.0,5,1,-37.25087612867355,-13.335162162780762,-3.2646048069000244,0.0,5,1,1.377755880355835,3.40625,-2.028494119644165,0.0,1
tail/passive_1/2,tail,passive_1,2,2,The dieting was , by a lot of evacuees.,heaped,grinned,The dieting was heaped by a lot of evacuees.,The dieting was grinned by a lot of evacuees.,lingered,tail/passive_1/heap/was,-61.71871278248727,-13.18849229812622,-28.08743522129953,-4.718544006347656,13,2,-62.521812396124005,-16.9619140625,-25.117113070562482,-3.085629940032959,12,1,0.8030996136367321,3.7734217643737793,-2.970322150737047,-1.6329140663146973,1
tail/passive_1/22,tail,passive_1,22,22,That prude isn't , by the lifter.,roused,lurked,That prude isn't roused by the lifter.,That prude isn't lurked by the lifter.,blossomed,tail/passive_1/rouse/was,-57.3556959182024,-13.013674020767212,-22.37917935848236,-1.4115909337997437,11,2,-62.533786967396736,-17.669562339782715,-22.901382088661194,-3.724494218826294,11,2,5.178091049194336,4.655888319015503,0.522202730178833,2.3129032850265503,1
tail/passive_1/25,tail,passive_1,25,25,A cavalier isn't , by all raspberries.,evaded,inquired,A cavalier isn't evaded by all raspberries.,A cavalier isn't inquired by all raspberries.,bragged,tail/passive_1/evade/was,-67.57463723421097,-15.869331359863281,-26.755840361118317,-1.9976513385772705,13,2,-67.88694250583649,-13.61159610748291,-29.325880885124207,-5.838163375854492,12,1,0.3123052716255188,-2.257735252380371,2.57004052400589,3.8405120372772217,1
tail/passive_1/36,tail,passive_1,36,36,Every fiend was , by every grownup.,doped,bargained,Every fiend was doped by every grownup.,Every fiend was bargained by every grownup.,chuckled,tail/passive_1/dope/was,-53.14953476190567,-12.132844924926758,-23.916194796562195,-3.9569764137268066,9,1,-56.552352368831635,-12.487406969070435,-26.964450359344482,-4.759011268615723,10,2,3.4028176069259644,0.35456204414367676,3.0482555627822876,0.802034854888916,1
tail/passive_1/38,tail,passive_1,38,38,Those abbots are , by the publics.,gagged,blossomed,Those abbots are gagged by the publics.,Those abbots are blossomed by the publics.,shivered,tail/passive_1/gag/was,-55.4250910282135,-12.043926000595093,-24.71633207798004,-3.028569221496582,11,2,-58.488929867744446,-15.994562149047852,-23.829534769058228,-3.875737190246582,11,2,3.063838839530945,3.950636148452759,-0.886797308921814,0.84716796875,1
tail/passive_1/41,tail,passive_1,41,41,Those relievers were , by all censors.,gagged,blossomed,Those relievers were gagged by all censors.,Those relievers were blossomed by all censors.,colluded,tail/passive_1/gag/was,-52.299762681126595,-11.330227375030518,-24.27558246254921,-2.999799966812134,10,2,-58.78308503329754,-16.738369464874268,-25.350762724876404,-2.199922800064087,10,2,6.483322352170944,5.40814208984375,1.0751802623271942,-0.7998771667480469,1
tail/passive_1/45,tail,passive_1,45,45,Shopkeepers are , by the doers.,trademarked,bloomed,Shopkeepers are trademarked by the doers.,Shopkeepers are bloomed by the doers.,bragged,tail/passive_1/trademark/was,-46.75386533141136,-14.103466480970383,-21.58463180065155,-2.520434617996216,9,2,-48.98109304904938,-17.258481979370117,-20.65684401988983,-3.411818027496338,9,2,2.2272277176380157,3.1550154983997345,-0.9277877807617188,0.8913834095001221,1
tail/passive_1/46,tail,passive_1,46,46,Some hugger is , by these rivalries.,safeguarded,blushed,Some hugger is safeguarded by these rivalries.,Some hugger is blushed by these rivalries.,seeped,tail/passive_1/safeguard/was,-60.379121482372284,-15.159391403198242,-20.59756964445114,-1.9811515808105469,11,3,-62.069304406642914,-15.573349952697754,-21.87379401922226,-4.391450881958008,10,2,1.6901829242706299,0.4139585494995117,1.2762243747711182,2.410299301147461,1
tail/passive_1/47,tail,passive_1,47,47,The soiree isn't , by every glob.,spiced,peed,The soiree isn't spiced by every glob.,The soiree isn't peed by every glob.,meditated,tail/passive_1/spice/was,-69.50950545072556,-14.546706676483154,-30.57819128036499,-4.4492316246032715,11,2,-71.90234297513962,-18.513785362243652,-29.003950119018555,-4.495217323303223,11,2,2.3928375244140625,3.967078685760498,-1.5742411613464355,0.04598569869995117,1
tail/passive_1/51,tail,passive_1,51,51,A dunce is , by that narcissist.,stowed,abstained,A dunce is stowed by that narcissist.,A dunce is abstained by that narcissist.,toiled,tail/passive_1/stow/was,-57.63573259115219,-12.479113578796387,-28.292990684509277,-5.336917877197266,10,2,-57.81897324323654,-14.260889530181885,-26.69445538520813,-4.423590660095215,10,2,0.18324065208435059,1.781775951385498,-1.5985352993011475,-0.9133272171020508,1
tail/passive_1/61,tail,passive_1,61,61,Most dickheads were , by these subcontractors.,bribed,corresponded,Most dickheads were bribed by these subcontractors.,Most dickheads were corresponded by these subcontractors.,blushed,tail/passive_1/bribe/was,-49.49238355830312,-10.397860169410706,-19.581898171454668,-2.065885066986084,10,2,-59.9805443584919,-17.84717559814453,-22.620743542909622,-2.7027127742767334,9,1,10.48816080018878,7.449315428733826,3.038845371454954,0.6368277072906494,1
tail/passive_1/72,tail,passive_1,72,72,Many weirdos aren't , by the marauders.,quarried,raved,Many weirdos aren't quarried by the marauders.,Many weirdos aren't raved by the marauders.,toiled,tail/passive_1/quarry/was,-53.58356812596321,-17.684736728668213,-13.148489713668823,-2.2744836807250977,12,2,-59.17375764250755,-16.012977123260498,-20.41043883562088,-4.953383445739746,12,2,5.590189516544342,-1.6717596054077148,7.261949121952057,2.6788997650146484,1
tail/passive_1/82,tail,passive_1,82,82,Those navigators weren't , by the schoolmaster.,safeguarded,blushed,Those navigators weren't safeguarded by the schoolmaster.,Those navigators weren't blushed by the schoolmaster.,shuddered,tail/passive_1/safeguard/was,-52.82632656395435,-14.569751501083374,-19.522855043411255,-2.640073299407959,12,3,-57.070991829037666,-18.07285785675049,-20.264413952827454,-2.5269603729248047,11,2,4.244665265083313,3.5031063556671143,0.7415589094161987,-0.1131129264831543,1
tail/passive_1/87,tail,passive_1,87,87,Many paramilitaries are , by an easel.,blurted,stagnated,Many paramilitaries are blurted by an easel.,Many paramilitaries are stagnated by an easel.,abstained,tail/passive_1/blurt/was,-61.60206909105182,-18.68884888291359,-25.79471516609192,-5.066534996032715,12,3,-62.3925450257957,-18.040485858917236,-27.233554124832153,-3.305452823638916,11,2,0.7904759347438812,-0.6483630239963531,1.4388389587402344,-1.7610821723937988,1
tail/passive_1/91,tail,passive_1,91,91,Some deserters aren't , by some heterosexuals.,quarried,raved,Some deserters aren't quarried by some heterosexuals.,Some deserters aren't raved by some heterosexuals.,sprawled,tail/passive_1/quarry/was,-61.56057100743055,-14.888909816741943,-26.028084754943848,-3.443394184112549,12,2,-64.2608719393611,-18.428693771362305,-25.18860173225403,-5.117836952209473,12,2,2.700300931930542,3.5397839546203613,-0.8394830226898193,1.6744427680969238,1
tail/passive_1/98,tail,passive_1,98,98,Some cadre isn't , by the juncture.,awed,glowed,Some cadre isn't awed by the juncture.,Some cadre isn't glowed by the juncture.,crowed,tail/passive_1/awe/was,-57.474339962005615,-14.231404542922974,-19.958027482032776,-0.5483084917068481,11,2,-62.106481075286865,-18.155560970306396,-20.666012167930603,-2.6106574535369873,11,2,4.63214111328125,3.924156427383423,0.7079846858978271,2.062348961830139,1
tail/passive_1/108,tail,passive_1,108,108,These unionists weren't , by this godson.,ducked,dawned,These unionists weren't ducked by this godson.,These unionists weren't dawned by this godson.,branched,tail/passive_1/duck/was,-63.19445490837097,-14.037428855895996,-26.90300703048706,-2.056497097015381,11,2,-65.88941788673401,-16.745033025741577,-26.890365839004517,-3.4028680324554443,11,2,2.694962978363037,2.707604169845581,-0.012641191482543945,1.3463709354400635,1
tail/passive_1/113,tail,passive_1,113,113,All admirers aren't , by every covey.,transcended,concurred,All admirers aren't transcended by every covey.,All admirers aren't concurred by every covey.,dwelt,tail/passive_1/transcend/was,-64.36421316862106,-15.020921349525452,-23.866764426231384,-1.9840525388717651,12,2,-64.9081243276596,-16.56769347190857,-22.86390346288681,-3.340941905975342,12,2,0.5439111590385437,1.5467721223831177,-1.002860963344574,1.3568893671035767,1
tail/passive_1/118,tail,passive_1,118,118,Some remission wasn't , by a lot of waitresses.,doped,bargained,Some remission wasn't doped by a lot of waitresses.,Some remission wasn't bargained by a lot of waitresses.,decayed,tail/passive_1/dope/was,-65.31370431184769,-15.641474723815918,-28.0830537378788,-5.289650917053223,11,1,-65.87978065107018,-13.001399175263941,-31.289205625653267,-9.654199600219727,12,2,0.5660763392224908,-2.6400755485519767,3.2061518877744675,4.364548683166504,1
tail/passive_1/122,tail,passive_1,122,122,A thane was , by many multitudes.,exerted,slumped,A thane was exerted by many multitudes.,A thane was slumped by many multitudes.,transpired,tail/passive_1/exert/was,-57.94270443916321,-13.069906234741211,-20.712558031082153,-1.9804174900054932,9,1,-60.84571601450443,-10.051459312438965,-26.634016528725624,-4.681622505187988,10,2,2.9030115753412247,-3.018446922302246,5.921458497643471,2.701205015182495,1
tail/passive_1/124,tail,passive_1,124,124,A politico was , by every smuggler.,smothered,subsided,A politico was smothered by every smuggler.,A politico was subsided by every smuggler.,glared,tail/passive_1/smother/was,-58.15980543196201,-12.11449670791626,-23.985278382897377,-1.3639777898788452,11,2,-66.33106381818652,-18.496177673339844,-25.7748558036983,-2.020404815673828,11,2,8.171258386224508,6.381680965423584,1.7895774208009243,0.6564270257949829,1
tail/passive_1/128,tail,passive_1,128,128,Every speechwriter was , by that purr.,christened,dwindled,Every speechwriter was christened by that purr.,Every speechwriter was dwindled by that purr.,blushed,tail/passive_1/christen/was,-51.66651347279549,-10.830919295549393,-20.6204514503479,-2.254645586013794,10,2,-64.26378035545349,-17.75209903717041,-26.296538591384888,-3.6962475776672363,11,3,12.597266882658005,6.9211797416210175,5.676087141036987,1.4416019916534424,1
tail/passive_1/137,tail,passive_1,137,137,Every fangirl isn't , by every convening.,deterred,flirted,Every fangirl isn't deterred by every convening.,Every fangirl isn't flirted by every convening.,disembarked,tail/passive_1/deter/was,-59.93870744109154,-11.297980397939682,-26.77083933353424,-0.7732999324798584,12,2,-66.48146462440491,-15.132623195648193,-29.4789537191391,-3.7475039958953857,13,3,6.54275718331337,3.8346427977085114,2.7081143856048584,2.9742040634155273,1
tail/passive_1/139,tail,passive_1,139,139,Some cultists weren't , by these delinquents.,uttered,crept,Some cultists weren't uttered by these delinquents.,Some cultists weren't crept by these delinquents.,shuddered,tail/passive_1/utter/was,-57.10436752438545,-12.887870788574219,-22.299197897315025,-3.2879793643951416,10,1,-60.785511150956154,-15.497245788574219,-23.370966523885727,-4.592808723449707,10,1,3.6811436265707016,2.609375,1.0717686265707016,1.3048293590545654,1
tail/passive_1/142,tail,passive_1,142,142,Savers aren't , by the agar.,garnished,toiled,Savers aren't garnished by the agar.,Savers aren't toiled by the agar.,toiled,tail/passive_1/garnish/was,-49.011601984500885,-14.872912764549255,-21.31659996509552,-3.784783363342285,9,2,-53.50970131158829,-15.591629028320312,-25.095983028411865,-3.5773305892944336,9,2,4.498099327087402,0.7187162637710571,3.779383063316345,-0.20745277404785156,1
tail/passive_1/161,tail,passive_1,161,161,Some imperialists are , by the lipoprotein.,quelled,sympathized,Some imperialists are quelled by the lipoprotein.,Some imperialists are sympathized by the lipoprotein.,sprawled,tail/passive_1/quell/was,-53.50875103473663,-14.598153114318848,-21.902145743370056,-1.3046482801437378,9,2,-54.72432506084442,-15.390790462493896,-22.325082421302795,-2.3068246841430664,9,2,1.215574026107788,0.7926373481750488,0.42293667793273926,1.0021764039993286,1
tail/passive_1/163,tail,passive_1,163,163,Every playmaker isn't , by the commoner.,christened,dwindled,Every playmaker isn't christened by the commoner.,Every playmaker isn't dwindled by the commoner.,lingered,tail/passive_1/christen/was,-53.282527804374695,-12.886492371559143,-20.165431022644043,-2.6754086017608643,11,2,-56.831796407699585,-17.41439151763916,-19.186800479888916,-2.965519428253174,12,3,3.54926860332489,4.527899146080017,-0.978630542755127,0.29011082649230957,1
tail/passive_1/164,tail,passive_1,164,164,Objectors were , by those belles.,recast,reappeared,Objectors were recast by those belles.,Objectors were reappeared by those belles.,feasted,tail/passive_1/recast/was,-52.21661138534546,-11.27356505393982,-28.480531454086304,-3.9887847900390625,9,2,-55.50137138366699,-15.478171467781067,-27.56068503856659,-4.084333896636963,9,2,3.284759998321533,4.204606413841248,-0.9198464155197144,0.09554910659790039,1
tail/passive_1/183,tail,passive_1,183,183,That aristocrat is , by many adventurers.,blurted,stagnated,That aristocrat is blurted by many adventurers.,That aristocrat is stagnated by many adventurers.,blossomed,tail/passive_1/blurt/was,-56.52543407306075,-14.882433123886585,-23.343822348862886,-4.474552631378174,11,3,-58.00894097983837,-15.363040208816528,-24.346722170710564,-2.5079126358032227,10,2,1.4835069067776203,0.4806070849299431,1.0028998218476772,-1.9666399955749512,1
tail/passive_1/192,tail,passive_1,192,192,These freedmen aren't , by some marshmallows.,slandered,glared,These freedmen aren't slandered by some marshmallows.,These freedmen aren't glared by some marshmallows.,stagnated,tail/passive_1/slander/was,-66.34819553047419,-12.658615283668041,-27.244865655899048,-2.029223680496216,13,3,-72.56583718955517,-15.621996879577637,-30.499125719070435,-6.102711200714111,11,1,6.217641659080982,2.9633815959095955,3.2542600631713867,4.0734875202178955,1
