split,regime,subtask,template_id,context_id,subject,subject_class,side,licensing_status,verb,sentence,prompt,prompt_token_count,anchor_token_index,coord_0,projection_norm,residual_norm,projection_norm_frac
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,melt,"Tomorrow, the worker will melt.","Tomorrow, the worker will melt",7,6,-11.681303024291992,11.681303024291992,139.96527099609375,0.0834585818407625
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,notify,"Tomorrow, the worker will notify.","Tomorrow, the worker will notify",7,6,-20.697513580322266,20.6975154876709,157.33712768554688,0.1315488327016929
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,fold,"Tomorrow, the worker will fold.","Tomorrow, the worker will fold",7,6,-13.190698623657227,13.190699577331543,140.7924346923828,0.09368897985287265
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,retrieve,"Tomorrow, the worker will retrieve.","Tomorrow, the worker will retrieve",7,6,-23.719867706298828,23.71986961364746,166.86598205566406,0.14214922251639556
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,twist,"Tomorrow, the worker will twist.","Tomorrow, the worker will twist",7,6,-15.122425079345703,15.12242603302002,144.58358764648438,0.10459296438261904
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,avoid,"Tomorrow, the worker will avoid.","Tomorrow, the worker will avoid",7,6,-26.49118995666504,26.491191864013672,158.4359130859375,0.1672044636094882
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,burn,"Tomorrow, the worker will burn.","Tomorrow, the worker will burn",7,6,-13.247514724731445,13.247515678405762,141.94894409179688,0.09332591914060828
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,admire,"Tomorrow, the worker will admire.","Tomorrow, the worker will admire",7,6,-17.324432373046875,17.324432373046875,166.49278259277344,0.10405515544431075
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,bake,"Tomorrow, the worker will bake.","Tomorrow, the worker will bake",7,6,-9.945531845092773,9.94553279876709,143.68963623046875,0.06921538017407955
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,accuse,"Tomorrow, the worker will accuse.","Tomorrow, the worker will accuse",7,6,-23.267318725585938,23.267318725585938,154.01370239257812,0.15107304326908502
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,soak,"Tomorrow, the worker will soak.","Tomorrow, the worker will soak",7,6,-14.059541702270508,14.059542655944824,133.09095764160156,0.10563860163817841
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,blame,"Tomorrow, the worker will blame.","Tomorrow, the worker will blame",7,6,-26.276126861572266,26.2761287689209,154.95484924316406,0.1695728071580831
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,stretch,"Tomorrow, the worker will stretch.","Tomorrow, the worker will stretch",7,6,-10.648473739624023,10.64847469329834,133.40452575683594,0.07982094035331248
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,persuade,"Tomorrow, the worker will persuade.","Tomorrow, the worker will persuade",7,6,-27.520357131958008,27.52035903930664,173.27627563476562,0.15882358354304932
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,benefit,"Tomorrow, the worker will benefit.","Tomorrow, the worker will benefit",7,6,-2.1736931800842285,2.1736934185028076,144.0148468017578,0.015093536998272015
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,destroy,"Tomorrow, the worker will destroy.","Tomorrow, the worker will destroy",7,6,-23.901527404785156,23.90152931213379,162.15260314941406,0.1474014530010964
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,move,"Tomorrow, the worker will move.","Tomorrow, the worker will move",7,6,-10.48773193359375,10.487732887268066,146.7128448486328,0.07148476261971823
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,affect,"Tomorrow, the worker will affect.","Tomorrow, the worker will affect",7,6,-23.34825325012207,23.348255157470703,160.98451232910156,0.14503417017992223
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,move,"Tomorrow, the teacher will move.","Tomorrow, the teacher will move",7,6,-12.253093719482422,12.253094673156738,140.15701293945312,0.08742405689289334
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,retrieve,"Tomorrow, the teacher will retrieve.","Tomorrow, the teacher will retrieve",7,6,-26.05295181274414,26.052953720092773,166.52857971191406,0.15644734234305638
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,soak,"Tomorrow, the teacher will soak.","Tomorrow, the teacher will soak",7,6,-15.379678726196289,15.379679679870605,131.07562255859375,0.11733440116216533
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,abuse,"Tomorrow, the teacher will abuse.","Tomorrow, the teacher will abuse",7,6,-25.98488998413086,25.984891891479492,139.1601104736328,0.18672658280479698
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,close,"Tomorrow, the teacher will close.","Tomorrow, the teacher will close",7,6,-12.018767356872559,12.018768310546875,135.8782196044922,0.08845250066957405
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,affect,"Tomorrow, the teacher will affect.","Tomorrow, the teacher will affect",7,6,-25.58021354675293,25.580215454101562,152.76263427734375,0.16745073541779953
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,fade,"Tomorrow, the teacher will fade.","Tomorrow, the teacher will fade",7,6,-3.55108380317688,3.551084041595459,137.5673065185547,0.025813430032640052
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,accuse,"Tomorrow, the teacher will accuse.","Tomorrow, the teacher will accuse",7,6,-24.644649505615234,24.644651412963867,160.18251037597656,0.15385357212293982
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,stretch,"Tomorrow, the teacher will stretch.","Tomorrow, the teacher will stretch",7,6,-12.435080528259277,12.435081481933594,121.30120849609375,0.10251407744494186
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,respect,"Tomorrow, the teacher will respect.","Tomorrow, the teacher will respect",7,6,-26.509836196899414,26.509838104248047,150.84725952148438,0.17573960699280977
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,fold,"Tomorrow, the teacher will fold.","Tomorrow, the teacher will fold",7,6,-13.294766426086426,13.294767379760742,134.8264923095703,0.09860649158798183
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,admire,"Tomorrow, the teacher will admire.","Tomorrow, the teacher will admire",7,6,-19.839120864868164,19.839122772216797,159.8297576904297,0.12412658980965675
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,benefit,"Tomorrow, the teacher will benefit.","Tomorrow, the teacher will benefit",7,6,-7.7034711837768555,7.703471660614014,145.67381286621094,0.05288165051112515
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,suppress,"Tomorrow, the teacher will suppress.","Tomorrow, the teacher will suppress",7,6,-22.93419647216797,22.9341983795166,141.04237365722656,0.16260502276608932
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,chip,"Tomorrow, the teacher will chip.","Tomorrow, the teacher will chip",7,6,-6.586643218994141,6.586643695831299,115.19145965576172,0.057179965559207534
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,arrest,"Tomorrow, the teacher will arrest.","Tomorrow, the teacher will arrest",7,6,-24.968143463134766,24.9681453704834,153.62258911132812,0.16252912748651394
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,crack,"Tomorrow, the teacher will crack.","Tomorrow, the teacher will crack",7,6,-8.212310791015625,8.212310791015625,123.52377319335938,0.06648364584977816
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,possess,"Tomorrow, the teacher will possess.","Tomorrow, the teacher will possess",7,6,-22.36410903930664,22.364110946655273,167.11248779296875,0.1338266890883797
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,bake,"Tomorrow, the teacher will bake.","Tomorrow, the teacher will bake",7,6,-9.561287879943848,9.561288833618164,135.9072723388672,0.07035156153953505
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,notify,"Tomorrow, the teacher will notify.","Tomorrow, the teacher will notify",7,6,-22.677505493164062,22.677505493164062,156.2862091064453,0.1451024093732966
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,shut,"Tomorrow, the teacher will shut.","Tomorrow, the teacher will shut",7,6,-14.499324798583984,14.4993257522583,129.79701232910156,0.11170770029355623
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,blame,"Tomorrow, the teacher will blame.","Tomorrow, the teacher will blame",7,6,-26.50611114501953,26.506114959716797,154.45384216308594,0.1716118847450186
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,grow,"Tomorrow, the teacher will grow.","Tomorrow, the teacher will grow",7,6,-8.8163423538208,8.816343307495117,126.87472534179688,0.06948857058601815
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,require,"Tomorrow, the teacher will require.","Tomorrow, the teacher will require",7,6,-24.576583862304688,24.57658576965332,159.7183074951172,0.15387456926567208
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,drop,"Tomorrow, the teacher will drop.","Tomorrow, the teacher will drop",7,6,-13.120695114135742,13.120696067810059,135.4384307861328,0.09687572420658504
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,destroy,"Tomorrow, the teacher will destroy.","Tomorrow, the teacher will destroy",7,6,-24.683673858642578,24.68367576599121,153.13827514648438,0.16118554125270151
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,shrink,"Tomorrow, the teacher will shrink.","Tomorrow, the teacher will shrink",7,6,-12.049863815307617,12.049864768981934,128.20144653320312,0.09399164435996529
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,avoid,"Tomorrow, the teacher will avoid.","Tomorrow, the teacher will avoid",7,6,-25.441051483154297,25.44105339050293,152.3756103515625,0.16696276610019858
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,bake,"Tomorrow, the doctor will bake.","Tomorrow, the doctor will bake",7,6,-10.648175239562988,10.648176193237305,130.36032104492188,0.08168264781710662
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,notify,"Tomorrow, the doctor will notify.","Tomorrow, the doctor will notify",7,6,-20.849712371826172,20.849714279174805,148.462890625,0.14043721088415798
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,drop,"Tomorrow, the doctor will drop.","Tomorrow, the doctor will drop",7,6,-11.138114929199219,11.138115882873535,126.54649353027344,0.08801599769502098
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,admire,"Tomorrow, the doctor will admire.","Tomorrow, the doctor will admire",7,6,-20.603010177612305,20.603012084960938,155.67092895507812,0.1323497728397724
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,change,"Tomorrow, the doctor will change.","Tomorrow, the doctor will change",7,6,-17.46017837524414,17.460180282592773,132.99191284179688,0.13128753402744775
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,require,"Tomorrow, the doctor will require.","Tomorrow, the doctor will require",7,6,-23.58257293701172,23.58257484436035,144.59524536132812,0.16309370882444998
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,dry,"Tomorrow, the doctor will dry.","Tomorrow, the doctor will dry",7,6,-16.289165496826172,16.289167404174805,114.13533782958984,0.14271800227634496
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,respect,"Tomorrow, the doctor will respect.","Tomorrow, the doctor will respect",7,6,-23.833332061767578,23.83333396911621,136.04249572753906,0.17519036122983764
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,twist,"Tomorrow, the doctor will twist.","Tomorrow, the doctor will twist",7,6,-16.02283477783203,16.022836685180664,133.9327392578125,0.11963345761440497
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,abuse,"Tomorrow, the doctor will abuse.","Tomorrow, the doctor will abuse",7,6,-26.20372200012207,26.203723907470703,135.63613891601562,0.19319131403243317
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,dim,"Tomorrow, the doctor will dim.","Tomorrow, the doctor will dim",7,6,-13.308181762695312,13.308182716369629,103.1655502319336,0.1289983205290001
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,retrieve,"Tomorrow, the doctor will retrieve.","Tomorrow, the doctor will retrieve",7,6,-27.419401168823242,27.419403076171875,162.20899963378906,0.16903749568812615
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,turn,"Tomorrow, the doctor will turn.","Tomorrow, the doctor will turn",7,6,-15.04159927368164,15.041600227355957,129.5313262939453,0.11612326267100878
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,destroy,"Tomorrow, the doctor will destroy.","Tomorrow, the doctor will destroy",7,6,-26.628494262695312,26.628496170043945,152.37649536132812,0.17475461754714983
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,awaken,"Tomorrow, the doctor will awaken.","Tomorrow, the doctor will awaken",7,6,-11.12340259552002,11.123403549194336,140.72808837890625,0.07904181515807206
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,blame,"Tomorrow, the doctor will blame.","Tomorrow, the doctor will blame",7,6,-28.11248016357422,28.11248207092285,152.8172607421875,0.18396143167590479
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,shut,"Tomorrow, the doctor will shut.","Tomorrow, the doctor will shut",7,6,-15.62877082824707,15.628771781921387,122.6440658569336,0.12743194440530548
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,acquire,"Tomorrow, the doctor will acquire.","Tomorrow, the doctor will acquire",7,6,-24.530200958251953,24.530202865600586,152.15823364257812,0.16121508694181075
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,crack,"Tomorrow, the doctor will crack.","Tomorrow, the doctor will crack",7,6,-7.747737407684326,7.747737884521484,121.98798370361328,0.06351230382941395
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,persuade,"Tomorrow, the doctor will persuade.","Tomorrow, the doctor will persuade",7,6,-27.009897232055664,27.009899139404297,166.9114532470703,0.16182172411753526
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,accelerate,"Tomorrow, the doctor will accelerate.","Tomorrow, the doctor will accelerate",7,6,-20.708349227905273,20.708351135253906,140.34396362304688,0.14755427024189618
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,accuse,"Tomorrow, the doctor will accuse.","Tomorrow, the doctor will accuse",7,6,-25.66461753845215,25.66461944580078,158.69044494628906,0.16172756623429546
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,crash,"Tomorrow, the doctor will crash.","Tomorrow, the doctor will crash",7,6,-7.179856777191162,7.17985725402832,101.91370391845703,0.07045036121710435
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,affect,"Tomorrow, the doctor will affect.","Tomorrow, the doctor will affect",7,6,-24.836090087890625,24.836091995239258,136.8502960205078,0.18148365562554153
eval,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,warp,"Tomorrow, the teacher will warp the cup.","Tomorrow, the teacher will warp",7,6,-18.559772491455078,18.55977439880371,145.7108154296875,0.1273740342751681
eval,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,smile,"Tomorrow, the teacher will smile the cup.","Tomorrow, the teacher will smile",7,6,10.276784896850586,10.276785850524902,134.4298553466797,0.07644719860794473
eval,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,dry,"Tomorrow, the teacher will dry the cup.","Tomorrow, the teacher will dry",7,6,-15.848920822143555,15.848921775817871,117.04955291748047,0.13540352253195967
eval,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,reply,"Tomorrow, the teacher will reply the cup.","Tomorrow, the teacher will reply",7,6,14.726653099060059,14.726654052734375,152.29165649414062,0.0967003340284829
eval,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,freeze,"Tomorrow, the teacher will freeze the cup.","Tomorrow, the teacher will freeze",7,6,-14.725833892822266,14.725834846496582,117.6766586303711,0.12513811165178682
eval,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,complain,"Tomorrow, the teacher will complain the cup.","Tomorrow, the teacher will complain",7,6,9.628883361816406,9.628884315490723,138.48483276367188,0.0695302447447272
eval,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,twist,"Tomorrow, the teacher will twist the cup.","Tomorrow, the teacher will twist",7,6,-15.986690521240234,15.98669147491455,137.80111694335938,0.11601278588681968
eval,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,boast,"Tomorrow, the teacher will boast the cup.","Tomorrow, the teacher will boast",7,6,13.03934097290039,13.039341926574707,137.3415069580078,0.09494101393951858
eval,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,slow,"Tomorrow, the doctor will slow the rope.","Tomorrow, the doctor will slow",7,6,-17.18692398071289,17.18692398071289,125.69442749023438,0.13673576724034325
eval,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,vanish,"Tomorrow, the doctor will vanish the rope.","Tomorrow, the doctor will vanish",7,6,4.458030700683594,4.458031177520752,141.62094116210938,0.031478615668976334
eval,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,dim,"Tomorrow, the doctor will dim the rope.","Tomorrow, the doctor will dim",7,6,-13.308181762695312,13.308182716369629,103.1655502319336,0.1289983205290001
eval,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,appear,"Tomorrow, the doctor will appear the rope.","Tomorrow, the doctor will appear",7,6,12.610593795776367,12.610594749450684,138.1279296875,0.09129648708976408
eval,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,shut,"Tomorrow, the doctor will shut the rope.","Tomorrow, the doctor will shut",7,6,-15.62877082824707,15.628771781921387,122.6440658569336,0.12743194440530548
eval,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,exist,"Tomorrow, the doctor will exist the rope.","Tomorrow, the doctor will exist",7,6,5.44803524017334,5.448035717010498,121.54894256591797,0.04482174506829576
eval,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,dry,"Tomorrow, the doctor will dry the rope.","Tomorrow, the doctor will dry",7,6,-16.289165496826172,16.289167404174805,114.13533782958984,0.14271800227634496
eval,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,reply,"Tomorrow, the doctor will reply the rope.","Tomorrow, the doctor will reply",7,6,13.427692413330078,13.427693367004395,140.51467895507812,0.09556078743415244
eval,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,grow,"Tomorrow, the doctor will grow the rope.","Tomorrow, the doctor will grow",7,6,-9.559280395507812,9.559281349182129,109.02616119384766,0.08767878502285155
eval,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,boast,"Tomorrow, the doctor will boast the rope.","Tomorrow, the doctor will boast",7,6,11.07072639465332,11.070727348327637,129.9662322998047,0.08518156718423447
eval,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,stretch,"Tomorrow, the doctor will stretch the rope.","Tomorrow, the doctor will stretch",7,6,-15.126042366027832,15.126043319702148,114.20417022705078,0.1324473816466585
eval,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,cry,"Tomorrow, the doctor will cry the rope.","Tomorrow, the doctor will cry",7,6,5.172726631164551,5.172727108001709,112.35862731933594,0.046037649546040046
eval,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,good,licensed,stop,"Tomorrow, the doctor will stop the rope.","Tomorrow, the doctor will stop",7,6,-13.170843124389648,13.170844078063965,127.3749008178711,0.1034021930026583
eval,head,causative,object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_doctor,doctor,manual_animate_subject,bad,unlicensed,chat,"Tomorrow, the doctor will chat the rope.","Tomorrow, the doctor will chat",7,6,5.8494977951049805,5.849498271942139,124.75288391113281,0.04688868175671998
eval,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,good,licensed,chip,"Tomorrow, the student will chip the lock.","Tomorrow, the student will chip",7,6,-4.561108589172363,4.5611090660095215,118.6222152709961,0.0384507156234566
eval,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,bad,unlicensed,cry,"Tomorrow, the student will cry the lock.","Tomorrow, the student will cry",7,6,8.387818336486816,8.387819290161133,127.1715087890625,0.06595674903939282
eval,head,causative,object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_student,student,manual_animate_subject,good,licensed,shrink,"Tomorrow, the student will shrink the lock.","Tomorrow, the student will shrink",7,6,-10.754159927368164,10.75416088104248,136.59063720703125,0.07873278213602836
