split,regime,subtask,template_id,context_id,subject,subject_class,side,licensing_status,verb,sentence,prompt,prompt_token_count,anchor_token_index,coord_0,projection_norm,residual_norm,projection_norm_frac
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_toy,toy,manual_inanimate_subject,good,licensed,accelerate,"Tomorrow, the toy will accelerate.","Tomorrow, the toy will accelerate",7,6,1.9982988834381104,1.9982990026474,150.94326782226562,0.013238742154438973
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,arrest,"Tomorrow, the toy will arrest.","Tomorrow, the toy will arrest",7,6,0.643820583820343,0.643820583820343,147.9711151123047,0.004350988254239394
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_toy,toy,manual_inanimate_subject,good,licensed,close,"Tomorrow, the toy will close.","Tomorrow, the toy will close",7,6,0.8307376503944397,0.8307377099990845,142.73403930664062,0.005820179363202782
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,possess,"Tomorrow, the toy will possess.","Tomorrow, the toy will possess",7,6,-1.2658733129501343,1.2658733129501343,160.2713165283203,0.00789831480997694
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_toy,toy,manual_inanimate_subject,good,licensed,crash,"Tomorrow, the toy will crash.","Tomorrow, the toy will crash",7,6,0.48157960176467896,0.48157963156700134,143.29832458496094,0.0033606787306258764
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,affect,"Tomorrow, the toy will affect.","Tomorrow, the toy will affect",7,6,1.444927453994751,1.444927453994751,155.140380859375,0.009313677367496519
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_toy,toy,manual_inanimate_subject,good,licensed,change,"Tomorrow, the toy will change.","Tomorrow, the toy will change",7,6,-0.4748307466506958,0.4748307764530182,150.0393829345703,0.0031647076065361053
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,notify,"Tomorrow, the toy will notify.","Tomorrow, the toy will notify",7,6,0.30745163559913635,0.30745163559913635,152.36483764648438,0.0020178647537595455
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_toy,toy,manual_inanimate_subject,good,licensed,turn,"Tomorrow, the toy will turn.","Tomorrow, the toy will turn",7,6,1.5153783559799194,1.5153783559799194,141.2230987548828,0.01073038595909952
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,respect,"Tomorrow, the toy will respect.","Tomorrow, the toy will respect",7,6,1.5341196060180664,1.534119725227356,152.98269653320312,0.01002806042769937
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_toy,toy,manual_inanimate_subject,good,licensed,soak,"Tomorrow, the toy will soak.","Tomorrow, the toy will soak",7,6,-0.6661719679832458,0.6661720275878906,138.2549591064453,0.004818431337967351
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,admire,"Tomorrow, the toy will admire.","Tomorrow, the toy will admire",7,6,0.26173585653305054,0.2617358863353729,155.91220092773438,0.0016787389619154183
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_toy,toy,manual_inanimate_subject,good,licensed,shrink,"Tomorrow, the toy will shrink.","Tomorrow, the toy will shrink",7,6,1.124534010887146,1.124534010887146,145.96363830566406,0.007704206499239536
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,acquire,"Tomorrow, the toy will acquire.","Tomorrow, the toy will acquire",7,6,-0.21981632709503174,0.21981632709503174,162.54176330566406,0.0013523682936899199
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_toy,toy,manual_inanimate_subject,good,licensed,worry,"Tomorrow, the toy will worry.","Tomorrow, the toy will worry",7,6,-0.7458844184875488,0.7458844780921936,145.08795166015625,0.005140912595136091
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_toy,toy,manual_inanimate_subject,bad,unlicensed,abuse,"Tomorrow, the toy will abuse.","Tomorrow, the toy will abuse",7,6,-0.3181532621383667,0.3181532621383667,149.50364685058594,0.0021280635545722127
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,change,"Tomorrow, the worker will change.","Tomorrow, the worker will change",7,6,1.852107286453247,1.8521074056625366,151.74008178710938,0.012205788898025208
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,possess,"Tomorrow, the worker will possess.","Tomorrow, the worker will possess",7,6,-0.8118734955787659,0.8118735551834106,167.31260681152344,0.004852435035561791
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,melt,"Tomorrow, the worker will melt.","Tomorrow, the worker will melt",7,6,1.3101519346237183,1.3101520538330078,152.62655639648438,0.008584037304946926
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,notify,"Tomorrow, the worker will notify.","Tomorrow, the worker will notify",7,6,0.42739108204841614,0.42739108204841614,150.57156372070312,0.0028384581489848152
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,fold,"Tomorrow, the worker will fold.","Tomorrow, the worker will fold",7,6,1.0115222930908203,1.0115222930908203,147.49082946777344,0.006858204654085539
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,retrieve,"Tomorrow, the worker will retrieve.","Tomorrow, the worker will retrieve",7,6,0.6648452281951904,0.6648452281951904,159.02505493164062,0.004180757733308027
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,twist,"Tomorrow, the worker will twist.","Tomorrow, the worker will twist",7,6,1.033713698387146,1.0337138175964355,152.01336669921875,0.006800150802802713
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,avoid,"Tomorrow, the worker will avoid.","Tomorrow, the worker will avoid",7,6,1.1702566146850586,1.1702566146850586,162.230224609375,0.007213554795370921
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,burn,"Tomorrow, the worker will burn.","Tomorrow, the worker will burn",7,6,1.2104401588439941,1.2104401588439941,154.7251434326172,0.007823163914991884
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,admire,"Tomorrow, the worker will admire.","Tomorrow, the worker will admire",7,6,-0.22786009311676025,0.22786010801792145,160.49166870117188,0.0014197628441522813
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,bake,"Tomorrow, the worker will bake.","Tomorrow, the worker will bake",7,6,-0.6569666862487793,0.6569667458534241,150.90130615234375,0.004353618683659222
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,accuse,"Tomorrow, the worker will accuse.","Tomorrow, the worker will accuse",7,6,1.3880120515823364,1.3880120515823364,150.6394805908203,0.009214131953578439
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,soak,"Tomorrow, the worker will soak.","Tomorrow, the worker will soak",7,6,0.5309328436851501,0.5309328436851501,143.7888946533203,0.003692446798240201
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,blame,"Tomorrow, the worker will blame.","Tomorrow, the worker will blame",7,6,1.0375232696533203,1.0375232696533203,151.1913604736328,0.006862318497585451
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,stretch,"Tomorrow, the worker will stretch.","Tomorrow, the worker will stretch",7,6,-0.2772608995437622,0.2772609293460846,145.0782928466797,0.0019111124338849021
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,persuade,"Tomorrow, the worker will persuade.","Tomorrow, the worker will persuade",7,6,0.09018528461456299,0.09018528461456299,156.1145477294922,0.0005776866149004367
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,benefit,"Tomorrow, the worker will benefit.","Tomorrow, the worker will benefit",7,6,0.2820189595222473,0.2820189893245697,152.51254272460938,0.0018491527600704228
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,destroy,"Tomorrow, the worker will destroy.","Tomorrow, the worker will destroy",7,6,0.3691825270652771,0.3691825270652771,158.67404174804688,0.002326672485292141
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,good,licensed,move,"Tomorrow, the worker will move.","Tomorrow, the worker will move",7,6,3.824840545654297,3.824840784072876,153.14817810058594,0.024974771698301007
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s01,overlay_subject_tomorrow_s01_worker,worker,manual_animate_subject,bad,unlicensed,affect,"Tomorrow, the worker will affect.","Tomorrow, the worker will affect",7,6,1.2032650709152222,1.2032650709152222,157.8638153076172,0.0076221714809724525
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,move,"Tomorrow, the teacher will move.","Tomorrow, the teacher will move",7,6,4.264039993286133,4.264039993286133,147.25228881835938,0.028957376673078194
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,retrieve,"Tomorrow, the teacher will retrieve.","Tomorrow, the teacher will retrieve",7,6,1.3647609949111938,1.3647609949111938,157.2752685546875,0.00867753085054591
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,soak,"Tomorrow, the teacher will soak.","Tomorrow, the teacher will soak",7,6,1.0898468494415283,1.0898469686508179,140.53834533691406,0.007754801481674743
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,abuse,"Tomorrow, the teacher will abuse.","Tomorrow, the teacher will abuse",7,6,0.36840492486953735,0.36840495467185974,147.53123474121094,0.0024971319145948327
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,close,"Tomorrow, the teacher will close.","Tomorrow, the teacher will close",7,6,3.3947978019714355,3.3947978019714355,142.58555603027344,0.023808847799777558
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,affect,"Tomorrow, the teacher will affect.","Tomorrow, the teacher will affect",7,6,1.033224105834961,1.033224105834961,154.1686248779297,0.006701909072958685
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,fade,"Tomorrow, the teacher will fade.","Tomorrow, the teacher will fade",7,6,1.6142656803131104,1.6142657995224,146.67872619628906,0.011005452810942399
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,accuse,"Tomorrow, the teacher will accuse.","Tomorrow, the teacher will accuse",7,6,2.623399257659912,2.623399257659912,148.65524291992188,0.01764753940816668
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,stretch,"Tomorrow, the teacher will stretch.","Tomorrow, the teacher will stretch",7,6,0.42887598276138306,0.42887601256370544,141.26425170898438,0.0030359840325861367
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,respect,"Tomorrow, the teacher will respect.","Tomorrow, the teacher will respect",7,6,1.8512756824493408,1.8512756824493408,154.79025268554688,0.011959898316143771
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,fold,"Tomorrow, the teacher will fold.","Tomorrow, the teacher will fold",7,6,1.5599288940429688,1.5599288940429688,141.07208251953125,0.011057672547132056
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,admire,"Tomorrow, the teacher will admire.","Tomorrow, the teacher will admire",7,6,0.7368258237838745,0.7368258833885193,153.12388610839844,0.004811959140502158
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,benefit,"Tomorrow, the teacher will benefit.","Tomorrow, the teacher will benefit",7,6,0.0883321762084961,0.0883321762084961,149.67308044433594,0.0005901674232017107
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,suppress,"Tomorrow, the teacher will suppress.","Tomorrow, the teacher will suppress",7,6,1.2872259616851807,1.2872260808944702,154.47256469726562,0.008333040131865279
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,chip,"Tomorrow, the teacher will chip.","Tomorrow, the teacher will chip",7,6,1.686586618423462,1.686586618423462,136.08895874023438,0.012393265655318932
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,arrest,"Tomorrow, the teacher will arrest.","Tomorrow, the teacher will arrest",7,6,2.390523672103882,2.390523672103882,148.90451049804688,0.016054071593319785
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,crack,"Tomorrow, the teacher will crack.","Tomorrow, the teacher will crack",7,6,-0.04520431160926819,0.04520431160926819,133.8085479736328,0.00033782827998533974
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,possess,"Tomorrow, the teacher will possess.","Tomorrow, the teacher will possess",7,6,-1.0118212699890137,1.0118212699890137,160.54421997070312,0.006302445956470159
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,bake,"Tomorrow, the teacher will bake.","Tomorrow, the teacher will bake",7,6,0.060279130935668945,0.060279134660959244,146.6954345703125,0.0004109135014155256
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,notify,"Tomorrow, the teacher will notify.","Tomorrow, the teacher will notify",7,6,1.4284095764160156,1.4284095764160156,148.58909606933594,0.009613152069714985
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,shut,"Tomorrow, the teacher will shut.","Tomorrow, the teacher will shut",7,6,4.18100643157959,4.18100643157959,137.08021545410156,0.030500436680299153
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,blame,"Tomorrow, the teacher will blame.","Tomorrow, the teacher will blame",7,6,1.6736159324645996,1.6736159324645996,150.57891845703125,0.011114543454116903
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,grow,"Tomorrow, the teacher will grow.","Tomorrow, the teacher will grow",7,6,2.6796205043792725,2.6796205043792725,140.92056274414062,0.019015113566105094
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,require,"Tomorrow, the teacher will require.","Tomorrow, the teacher will require",7,6,2.3057806491851807,2.3057806491851807,153.0452423095703,0.015066006720556475
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,drop,"Tomorrow, the teacher will drop.","Tomorrow, the teacher will drop",7,6,1.3446228504180908,1.3446228504180908,138.53713989257812,0.009705865527906185
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,destroy,"Tomorrow, the teacher will destroy.","Tomorrow, the teacher will destroy",7,6,0.8833128809928894,0.8833129405975342,152.86419677734375,0.005778416131568955
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,good,licensed,shrink,"Tomorrow, the teacher will shrink.","Tomorrow, the teacher will shrink",7,6,1.147265076637268,1.1472651958465576,142.58651733398438,0.008046098728670723
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s02,overlay_subject_tomorrow_s02_teacher,teacher,manual_animate_subject,bad,unlicensed,avoid,"Tomorrow, the teacher will avoid.","Tomorrow, the teacher will avoid",7,6,1.6325511932373047,1.6325513124465942,160.35731506347656,0.010180709946411598
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,bake,"Tomorrow, the doctor will bake.","Tomorrow, the doctor will bake",7,6,-0.6659368872642517,0.6659368872642517,140.73477172851562,0.004731857515276161
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,notify,"Tomorrow, the doctor will notify.","Tomorrow, the doctor will notify",7,6,0.10827630758285522,0.10827630758285522,140.69496154785156,0.0007695819835455126
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,drop,"Tomorrow, the doctor will drop.","Tomorrow, the doctor will drop",7,6,0.6865882277488708,0.6865882277488708,127.92161560058594,0.005367257320237644
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,admire,"Tomorrow, the doctor will admire.","Tomorrow, the doctor will admire",7,6,0.03346523642539978,0.03346523642539978,147.6942901611328,0.00022658449686097941
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,change,"Tomorrow, the doctor will change.","Tomorrow, the doctor will change",7,6,0.4340307116508484,0.4340307116508484,139.9895477294922,0.0031004508457270295
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,require,"Tomorrow, the doctor will require.","Tomorrow, the doctor will require",7,6,-0.03827911615371704,0.03827911615371704,146.099853515625,0.0002620065334262857
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,dry,"Tomorrow, the doctor will dry.","Tomorrow, the doctor will dry",7,6,-0.005193650722503662,0.005193650722503662,135.08892822265625,3.844616128675907e-05
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,respect,"Tomorrow, the doctor will respect.","Tomorrow, the doctor will respect",7,6,1.2865588665008545,1.2865588665008545,151.5093536376953,0.008491613458911624
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,twist,"Tomorrow, the doctor will twist.","Tomorrow, the doctor will twist",7,6,0.751676082611084,0.7516761422157288,143.09548950195312,0.005252968803083545
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,abuse,"Tomorrow, the doctor will abuse.","Tomorrow, the doctor will abuse",7,6,-0.5895884037017822,0.589588463306427,144.16578674316406,0.0040896559206297515
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,dim,"Tomorrow, the doctor will dim.","Tomorrow, the doctor will dim",7,6,0.4612176716327667,0.4612177014350891,133.21205139160156,0.0034622821029852173
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,retrieve,"Tomorrow, the doctor will retrieve.","Tomorrow, the doctor will retrieve",7,6,0.44099682569503784,0.44099685549736023,150.7061309814453,0.002926203815501408
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,turn,"Tomorrow, the doctor will turn.","Tomorrow, the doctor will turn",7,6,2.2374558448791504,2.2374560832977295,130.80111694335938,0.017105787286714164
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,destroy,"Tomorrow, the doctor will destroy.","Tomorrow, the doctor will destroy",7,6,-0.39680612087249756,0.39680612087249756,151.3369598388672,0.0026220040451122345
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,awaken,"Tomorrow, the doctor will awaken.","Tomorrow, the doctor will awaken",7,6,0.423917293548584,0.42391732335090637,144.70452880859375,0.0029295373603105274
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,blame,"Tomorrow, the doctor will blame.","Tomorrow, the doctor will blame",7,6,0.357990026473999,0.3579900562763214,148.67710876464844,0.0024078357404905505
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,shut,"Tomorrow, the doctor will shut.","Tomorrow, the doctor will shut",7,6,3.094759464263916,3.094759702682495,132.72227478027344,0.023317560732032228
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,acquire,"Tomorrow, the doctor will acquire.","Tomorrow, the doctor will acquire",7,6,-0.16167932748794556,0.16167932748794556,154.48744201660156,0.0010465532044382684
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,crack,"Tomorrow, the doctor will crack.","Tomorrow, the doctor will crack",7,6,-0.8299596309661865,0.8299596309661865,130.2735137939453,0.006370900782479395
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,persuade,"Tomorrow, the doctor will persuade.","Tomorrow, the doctor will persuade",7,6,0.307275652885437,0.3072756826877594,144.55442810058594,0.0021256746453588156
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,accelerate,"Tomorrow, the doctor will accelerate.","Tomorrow, the doctor will accelerate",7,6,1.174383521080017,1.174383521080017,150.6665496826172,0.007794586944174968
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,accuse,"Tomorrow, the doctor will accuse.","Tomorrow, the doctor will accuse",7,6,1.0305399894714355,1.0305399894714355,145.85267639160156,0.007065622756928551
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,good,licensed,crash,"Tomorrow, the doctor will crash.","Tomorrow, the doctor will crash",7,6,1.3499114513397217,1.3499115705490112,130.11827087402344,0.010374496690445224
train,head,inchoative,no_object_frame_overlay_subject_tomorrow_s03,overlay_subject_tomorrow_s03_doctor,doctor,manual_animate_subject,bad,unlicensed,affect,"Tomorrow, the doctor will affect.","Tomorrow, the doctor will affect",7,6,0.22265583276748657,0.22265583276748657,145.36439514160156,0.00153170817758086
eval,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,warp,"Tomorrow, the teacher will warp the cup.","Tomorrow, the teacher will warp",7,6,1.0274288654327393,1.0274288654327393,152.3880615234375,0.006742187381094281
eval,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,smile,"Tomorrow, the teacher will smile the cup.","Tomorrow, the teacher will smile",7,6,1.6374523639678955,1.6374523639678955,148.05226135253906,0.011059961860824448
eval,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,dry,"Tomorrow, the teacher will dry the cup.","Tomorrow, the teacher will dry",7,6,0.04295700788497925,0.04295700788497925,141.07412719726562,0.00030449954742524794
eval,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,reply,"Tomorrow, the teacher will reply the cup.","Tomorrow, the teacher will reply",7,6,-1.0668835639953613,1.0668835639953613,156.44740295410156,0.006819439273839291
eval,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,freeze,"Tomorrow, the teacher will freeze the cup.","Tomorrow, the teacher will freeze",7,6,1.5806928873062134,1.580693006515503,145.4048614501953,0.010870977701505039
eval,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,bad,unlicensed,complain,"Tomorrow, the teacher will complain the cup.","Tomorrow, the teacher will complain",7,6,-0.2157212197780609,0.2157212346792221,150.26126098632812,0.001435641051214458
eval,head,causative,object_frame_overlay_subject_tomorrow_s00,overlay_subject_tomorrow_s00_teacher,teacher,manual_animate_subject,good,licensed,twist,"Tomorrow, the teacher will twist the cup.","Tomorrow, the teacher will twist",7,6,1.3717817068099976,1.3717817068099976,146.68495178222656,0.009351891179993644
